Username,Message,Timestamp
@Shreyashi-d5l,K just right off,2026-08-12 06:48:54
@srichitmanna,u _ LAk_ _,2026-08-12 06:48:54
@MohammadTayyaba-f8b,A imidiate right K,2026-08-12 06:48:54
@AbhishekKumar-h4r6v,are sir a ke bagal me k,2026-08-12 06:48:54
@aakanshasharma9248,K WILL BE IMMEDIATE RIGHT OF A AND L WIL BE IMMEDIATE LEFT OF A,2026-08-12 06:48:54
@manyajain2752,Sir LAK aayega ese,2026-08-12 06:48:54
@muskankarn01,JIIII,2026-08-12 06:48:54
@siteshjha3777,SIR ISKA KARAN SBI H ,2026-08-12 06:48:54
@somyasrivastava9686,SIR U OR K ME 3 HONGE ,2026-08-12 06:48:54
@AbhishekKumar-h4r6v,kijye n,2026-08-12 06:48:54
@omkhatri1318,sir u blank la,2026-08-12 06:48:54
@AyushGupta-vt3ux,A ke imidiate right me K hoga,2026-08-12 06:48:54
@vaibhavsain,yes sir,2026-08-12 06:48:59
@divyanshbagla,UK3,2026-08-12 06:48:59
@Manvi-uc8rx,U an K me 6 honge,2026-08-12 06:48:59
@PoonamYadav-d7y,Mera shi tha,2026-08-12 06:48:59
@DebanjaniDeb,sir u and k ke beech mein 3 ayenge,2026-08-12 06:48:59
@swatisagar7889,Jii sir,2026-08-12 06:48:59
@KavyaNPanchal,1:2,2026-08-12 06:48:59
@Mukesh_IT_OFFICER,DEPRESSION ,2026-08-12 06:48:59
@shivanshi_her,u and k me glt h,2026-08-12 06:49:04
@deepaksenapati7145,total 36 hoga,2026-08-12 06:49:04
@SVMGAMER1,lak hoga baki sab thik hai,2026-08-12 06:49:04
@shrutichitransh,khela ho gya bt hmara shi bna hua h,2026-08-12 06:49:04
@divyanshbagla,UÈK,2026-08-12 06:49:04
@Shilpa__175,k immediate A,2026-08-12 06:49:04
@ritikatyagi2808,u-lak,2026-08-12 06:49:04
@tavinderjoshi5922,fir bhi number of person same rahega sir kyoki a ke right me 4 hi hai ,2026-08-12 06:49:04
@jaynaddinshaikh,sab sahi 1 glat hai thora,2026-08-12 06:49:04
@NehaGoswami-q9d,sab theek hai s8r u 3 k kr do bas,2026-08-12 06:49:04
@jeetroy-r1s,right se,2026-08-12 06:49:04
@techgyan2137,u k m 3,2026-08-12 06:49:04
@NIDHI...MISHRA.0511,YES SIR,2026-08-12 06:49:04
@omkhatri1318,sir a ke right mai k ,2026-08-12 06:49:09
@somyasrivastava9686,A KE JUST RIGHT ME K AAYEGA BAAKI KOI DIKKAT NHI H,2026-08-12 06:49:09
@shivanirathore5218,KA AAYEGA,2026-08-12 06:49:09
@poojagurjar5309,LAK SATH ME,2026-08-12 06:49:09
@monikabiswas2049,fir bhi 36 ..I ayega,2026-08-12 06:49:09
@vaibhavsain,gadbad hai babu bhaiya,2026-08-12 06:49:09
@Aditi-Aditi23,yes sir,2026-08-12 06:49:14
@tulsicharan02,3 krna he bss,2026-08-12 06:49:14
@JyotiKumari-w5r1u,JII,2026-08-12 06:49:14
@mamtadhanda182,jii,2026-08-12 06:49:14
@AmitM-o5h8r,RIGHT ,2026-08-12 06:49:14
@suchimishra3456,5th,2026-08-12 06:49:14
@prashant9685s,,2026-08-12 06:49:14
@AmitM-o5h8r,,2026-08-12 06:49:19
@techgyan2137,yes sir,2026-08-12 06:49:19
@aasthakaithwar359,YESSS NOWVOKK,2026-08-12 06:49:19
@mamtadhanda182,JII,2026-08-12 06:49:19
@nupursharma919,ji now same,2026-08-12 06:49:19
@divyanshbagla,JIII,2026-08-12 06:49:19
@muskankarn01,YES SIRRR,2026-08-12 06:49:19
@priyankagen,same,2026-08-12 06:49:19
@Rituchourey17299,right ,2026-08-12 06:49:19
@tavinderjoshi5922,u 3 k,2026-08-12 06:49:19
@Gaurav_vlogs_01,AB SHI,2026-08-12 06:49:19
@manyajain2752,36 ,2026-08-12 06:49:19
@hemalatadore9696,uk between 3,2026-08-12 06:49:19
@swagatikajena6973,111111,2026-08-12 06:49:19
@Shilpa__175,,2026-08-12 06:49:19
@sujatabadgal5094,yes sir,2026-08-12 06:49:19
@NIDHI...MISHRA.0511,TOTAL SAHI THA....RATIO GALAT HO GYA THA,2026-08-12 06:49:19
@nishaa0000,yes sir,2026-08-12 06:49:24
@jeetroy-r1s,36 hoga ,2026-08-12 06:49:24
@bhanudutt5162,ye sub sbi ki vjh se ho raha hai,2026-08-12 06:49:24
@Chotii-Chotii-Khushiyan,sir uncertain mai UB and UK galat hai,2026-08-12 06:49:24
@sawanchavhan-x9l,ab shift hai,2026-08-12 06:49:24
@shivanirathore5218,RIGHT,2026-08-12 06:49:24
@Pawas_Ratnagiri22,अब ठीक hai sir,2026-08-12 06:49:24
@RohitKumar-ut4ut,yes,2026-08-12 06:49:24
@circleofdesire8389,U-b6 aur u-k 3,2026-08-12 06:49:24
@shivanigautam6662,u k me 3,2026-08-12 06:49:24
@omkhatri1318,sir mera sahi tha ,2026-08-12 06:49:24
@tanyamishra6987,YES SIR,2026-08-12 06:49:29
@sujatabadgal5094,1111,2026-08-12 06:49:29
@Manvi-uc8rx,"u one member L,A, K 3 gap",2026-08-12 06:49:29
@aasthakaithwar359,YES YES SIR ,2026-08-12 06:49:29
@Ash-v7q5s,yHai h,2026-08-12 06:49:29
@khushi_agwl21,ji sir,2026-08-12 06:49:29
@jaynaddinshaikh,ab hua thik mera ,2026-08-12 06:49:29
@suchimishra3456,same,2026-08-12 06:49:29
@sudhanshuranjanpanda8510,ji,2026-08-12 06:49:29
@swagatikajena6973,aab hua sahi,2026-08-12 06:49:29
@agood-z2j,total sahi hai,2026-08-12 06:49:29
@RohitKumar-ut4ut,jii,2026-08-12 06:49:29
@tavinderjoshi5922,u ke fourth right me k,2026-08-12 06:49:29
@priyankagen,111,2026-08-12 06:49:29
@priyankagen,11,2026-08-12 06:49:29
@unfilter_Astha,u lak,2026-08-12 06:49:29
@atulsharma9704,abi bhi 36 hai,2026-08-12 06:49:29
@KavyaNPanchal,jiiiii,2026-08-12 06:49:29
@dikshamulan5911,JI,2026-08-12 06:49:29
@shrutichitransh,ha ,2026-08-12 06:49:29
@Rishi.Sahu2,NOW OK,2026-08-12 06:49:29
@AyushiKharpuse,ji,2026-08-12 06:49:29
@Panchali1430,JI,2026-08-12 06:49:35
@abhijitmurmu5038,sir all are correct only LAK kar dijiye rest same,2026-08-12 06:49:35
@techgyan2137,ye sur,2026-08-12 06:49:35
@Bharatsinghal8,1,2026-08-12 06:49:35
@Nitish_Padhan_7,NEGATIVE,2026-08-12 06:49:35
@ajay._018,lagta hai sir ne khud session like nhi kiya,2026-08-12 06:49:35
@swagatikajena6973,1111111,2026-08-12 06:49:35
@Ash-v7q5s,right ,2026-08-12 06:49:35
@kajalDesai-j5x-halwamaths,jii sir,2026-08-12 06:49:35
@jeetroy-r1s,ha sir,2026-08-12 06:49:35
@anishverma6761,ab 1111111,2026-08-12 06:49:40
@suchimishra3456,k placement galat tha,2026-08-12 06:49:40
@Pawas_Ratnagiri22,,2026-08-12 06:49:40
@chhotelalkumar4803,u - L A K - - -,2026-08-12 06:49:40
@bhole_12,bach gye Sir ji,2026-08-12 06:49:40
@Shilpa__175,ji sir,2026-08-12 06:49:40
@siteshjha3777,DIR ISKA KARAN SBI H ,2026-08-12 06:49:40
@RohitKumar-ut4ut,,2026-08-12 06:49:40
@muskankarn01,,2026-08-12 06:49:40
@shivanirathore5218,AB SHI,2026-08-12 06:49:40
@Manab_Deb,total match ho gya,2026-08-12 06:49:40
@nupursharma919,NOW SAME,2026-08-12 06:49:40
@tavinderjoshi5922,bande fir bhi 36 aayenge sir,2026-08-12 06:49:40
@priyankakatoch3250,himmat ni ho rhi thi sir ko glt kehne ki.  bna mera b YHI tha,2026-08-12 06:49:40
@shrutichitransh,bdia ab,2026-08-12 06:49:40
@malleshyadav8114,-.25,2026-08-12 06:49:40
@NitanshiGupta-h2j,yes sir,2026-08-12 06:49:45
@divyanshbagla,JII,2026-08-12 06:49:45
@SVMGAMER1,abb thik hai,2026-08-12 06:49:45
@abhinavhlwamaths,same,2026-08-12 06:49:45
@vaibhavsain,111,2026-08-12 06:49:45
@swatisagar7889,Now okk sir,2026-08-12 06:49:45
@starkdrk8238,111,2026-08-12 06:49:45
@vaibhavsain,same,2026-08-12 06:49:45
@sweta3688,,2026-08-12 06:49:45
@Rishi.Sahu2,111111,2026-08-12 06:49:45
@aryanavinash5708,,2026-08-12 06:49:50
@omkhatri1318,sir sahi hai ,2026-08-12 06:49:50
@Nitish_Padhan_7,AUR QUES USI ME SE PUCHEGA EXAMINER,2026-08-12 06:49:50
@abhinavhlwamaths,now ok,2026-08-12 06:49:50
@BhaveshKandpal5,,2026-08-12 06:49:50
@AmitM-o5h8r,BS HAM LOGO PE NHI HO RHI VACANCY KE MAAMLE ME,2026-08-12 06:49:50
@vaibhavsain,ab same,2026-08-12 06:49:56
@Ash-v7q5s,SMSMYAHA KIYA,2026-08-12 06:49:56
@vkas2910,y,2026-08-12 06:49:56
@Sahil-b4w2r,,2026-08-12 06:49:56
@vaibhavsain,11,2026-08-12 06:49:56
@purnimakumari2215,11111111111111111111111111111,2026-08-12 06:49:56
@muskanjangid9362,sir abhi m computer wala kharidi to Mil jayeg kya 21 se phle,2026-08-12 06:49:56
@tavinderjoshi5922,ratio se bhi same answer,2026-08-12 06:49:56
@chittibhargavi7552,11111,2026-08-12 06:49:56
@purnimakumari2215,111111111111111111,2026-08-12 06:49:56
@sudhirkumar-qi2mh,-u--a-s----g--b--o,2026-08-12 06:49:56
@JyotiKumari-w5r1u,sir SBI me mood disturb kr diya h,2026-08-12 06:49:56
@omkhatri1318,11111,2026-08-12 06:49:56
@purnimakumari2215,11111111111111111,2026-08-12 06:50:01
@abhinavhlwamaths,hi Shilpa,2026-08-12 06:50:01
@purnimakumari2215,11111111111111111111111111111111,2026-08-12 06:50:01
@nilayrajpoot,,2026-08-12 06:50:01
@sakshammittal66,jiii,2026-08-12 06:50:06
@Sahil-b4w2r,ji,2026-08-12 06:50:06
@PranayChowdhury-d2x,111,2026-08-12 06:50:06
@sakshammittal66,111111111,2026-08-12 06:50:06
@swagatikajena6973,jii,2026-08-12 06:50:06
@AmitM-o5h8r,yes sir,2026-08-12 06:50:06
@circleofdesire8389,11111,2026-08-12 06:50:06
@abhinavhlwamaths,1,2026-08-12 06:50:06
@SHREYA_BHATTACHARYA74,nii,2026-08-12 06:50:11
@Rishi.Sahu2,jii,2026-08-12 06:50:11
@Shilpa__175,hlo Abhinav,2026-08-12 06:50:11
@nishaa0000,,2026-08-12 06:50:11
@circleofdesire8389,111,2026-08-12 06:50:11
@kunalmehta9495,"SIR BHI INSAAN HAI HENCE PROVED, BUT REASONING KAI BHAGWAN ",2026-08-12 06:50:16
@Ash-v7q5s,YYYYYYYYY 36 HI,2026-08-12 06:50:21
@bhole_12,mai apna glt kar li thi sir pe itna trust hai ,2026-08-12 06:50:32
@krishnmercy,sir mai new student hu or rrb ki preperation ker rhi hu to mere liye series shi hai ????,2026-08-12 06:50:37
@kaushalsharma6212,apki wajah se mock mein reasoning mein 30 attempt kr pa raha hu,2026-08-12 06:50:37
@muskanjangid9362,sir m computer ka abhi purchase kru to mil jayega kya 21 se phle,2026-08-12 06:50:42
@shubhradwivedi3171,sir ye pahli slide nhi hai ,2026-08-12 06:51:03
@hemalatadore9696,first slide,2026-08-12 06:51:18
@Mehakjarora,1ST SLIDE SIR,2026-08-12 06:51:34
@shubhradwivedi3171,sir ye 2nd slide hai,2026-08-12 06:51:39
@Baishali_S,kitne box h ???,2026-08-12 06:51:54
@ShraddhaJanbandhu,KITNA PUZZLE HUA SIR,2026-08-12 06:52:05
@Baishali_S,ok,2026-08-12 06:52:10
@sanskritiarya8965,done,2026-08-12 06:52:10
@musx._1224,SIR MENE COMPUTER COURSE KIYA HUA HAI WAHA SE MUJHE CERTIFICATE MILA H WO CHAL JAAEGA NA ,2026-08-12 06:52:10
@jaideep0008,Z5 C16 R,2026-08-12 06:52:15
@rajdeep-001------01,DONE,2026-08-12 06:52:15
@hemalatadore9696,sir first slide,2026-08-12 06:52:15
@AjaySharma-ny2wo,dn,2026-08-12 06:52:20
@divyanshbagla,dnnn,2026-08-12 06:52:20
@jaideep0008,Z5 V 16 R ,2026-08-12 06:52:25
@jigyashagupta574,dn,2026-08-12 06:52:25
@Sahil-b4w2r,dn,2026-08-12 06:52:25
@Tieeee-r2o,done,2026-08-12 06:52:25
@Priya-ox3nf,done,2026-08-12 06:52:31
@muskanjaiswal4890,Dn,2026-08-12 06:52:36
@Alok.Mishra011,DN,2026-08-12 06:52:36
@sanskritiarya8965,Z5...V16..R,2026-08-12 06:52:46
@sambhabasahu9727,Z 5 V 16 R,2026-08-12 06:52:46
@dikshamulan5911,DN SIR,2026-08-12 06:52:46
@ruhanikagupta3134,DN,2026-08-12 06:52:46
@rajdeep-001------01,Z V R,2026-08-12 06:52:46
@DIYA240-S,dn,2026-08-12 06:52:51
@thanvimrai3924,Dnn,2026-08-12 06:52:51
@rajdeep-001------01,ZVR,2026-08-12 06:52:51
@musx._1224,AAPKI VOICE ,2026-08-12 06:52:51
@NIDHI...MISHRA.0511,DONEE,2026-08-12 06:52:51
@VivekBabal,dn,2026-08-12 06:52:51
@harshitvishwakarma8463,ZVR,2026-08-12 06:52:56
@mr.krushnasd5642,DONE SIR ,2026-08-12 06:52:56
@Bhumiikajat,DNN,2026-08-12 06:53:02
@shivanipal709,dn,2026-08-12 06:53:02
@muskankarn01,R Z5,2026-08-12 06:53:02
@mamtadhanda182,Z5 V16 R,2026-08-12 06:53:02
@nupursharma919,DN,2026-08-12 06:53:02
@trannumayat7541,dn,2026-08-12 06:53:02
@dikshamulan5911,Z 5 V 16 R ,2026-08-12 06:53:07
@AmitM-o5h8r,DNNNNN,2026-08-12 06:53:07
@jaideep0008,S,2026-08-12 06:53:07
@rajdeep-001------01,S,2026-08-12 06:53:07
@mamtadhanda182,S,2026-08-12 06:53:07
@AbhishekKumar-h4r6v,r13,2026-08-12 06:53:07
@Panchali1430,ZVR,2026-08-12 06:53:07
@NIDHI...MISHRA.0511,S,2026-08-12 06:53:07
@ShreyaPandey-b7v,dn,2026-08-12 06:53:12
@bhawnaparihar4318,sir kuch kr nomber nhi aa rhe isme,2026-08-12 06:53:12
@AyushiKharpuse,dn,2026-08-12 06:53:12
@sanskritiarya8965,S,2026-08-12 06:53:12
@dikshamulan5911,S 10,2026-08-12 06:53:17
@rumapandit4061,sssssssssssssssss,2026-08-12 06:53:17
@ruhanikagupta3134,ZR TOP BOTTOM,2026-08-12 06:53:17
@Alok.Mishra011,S ,2026-08-12 06:53:17
@jaideep0008,SS WITH NO NUMBER,2026-08-12 06:53:17
@rohinisharma4905,z5 v 16 r,2026-08-12 06:53:17
@Priya-ox3nf,s,2026-08-12 06:53:17
@rajdeep-001------01,NO NO S,2026-08-12 06:53:17
@harshitvishwakarma8463,S,2026-08-12 06:53:17
@shivanipal709,ss,2026-08-12 06:53:17
@muskankarn01,S,2026-08-12 06:53:17
@Bhumiikajat,S,2026-08-12 06:53:23
@shivanipal709,ssss,2026-08-12 06:53:23
@nupursharma919,S,2026-08-12 06:53:23
@Vikramaditya5246,question nahi patha answer kaise karaee,2026-08-12 06:53:23
@divyanshbagla,SSS,2026-08-12 06:53:23
@rohinisharma4905,s,2026-08-12 06:53:23
@thanvimrai3924,S,2026-08-12 06:53:23
@ruhanikagupta3134,S,2026-08-12 06:53:23
@PoojaSihag-n2m,s,2026-08-12 06:53:23
@NIDHI...MISHRA.0511,S..NO NUMBER,2026-08-12 06:53:23
@mr.krushnasd5642,SSSS,2026-08-12 06:53:23
@Manab_Deb,s,2026-08-12 06:53:23
@VivekBabal,s,2026-08-12 06:53:23
@GULSHAN-फुलवारी04410,S ,2026-08-12 06:53:23
@shursenpvtltd4872,s,2026-08-12 06:53:23
@MamtaKumari-ch3fv,ss,2026-08-12 06:53:23
@reenarao6619,SSS,2026-08-12 06:53:23
@sambhabasahu9727,SSSSSS,2026-08-12 06:53:23
@Utkarsh_rathi,S,2026-08-12 06:53:23
@DIYA240-S,s,2026-08-12 06:53:23
@rasikaaaa.09,s,2026-08-12 06:53:23
@SamestaJakhar,s,2026-08-12 06:53:23
@khushihansda7751,S,2026-08-12 06:53:23
@siteshjha3777,sss,2026-08-12 06:53:23
@chittaranjanbiswal3523,s,2026-08-12 06:53:23
@NikitaBTS12,S,2026-08-12 06:53:23
@varshneygirl-19,S,2026-08-12 06:53:28
@vaibhavsain,sss,2026-08-12 06:53:28
@bhawnaparihar4318,s,2026-08-12 06:53:28
@Sahil-b4w2r,ssss,2026-08-12 06:53:28
@pratikbehera8690,S,2026-08-12 06:53:28
@PoojaSihag-n2m,ssss,2026-08-12 06:53:28
@ShreyaPandey-b7v,s,2026-08-12 06:53:28
@AnkitKumar-wk8pe,ssss,2026-08-12 06:53:28
@jigyashagupta574,s 10,2026-08-12 06:53:28
@AmitM-o5h8r,SSSSSSSSSSSS.,2026-08-12 06:53:28
@muskanjaiswal4890,Sssssss,2026-08-12 06:53:28
@palakmahajan6197,s,2026-08-12 06:53:28
@PoojaSihag-n2m,sssss,2026-08-12 06:53:28
@siteshjha3777,SSS,2026-08-12 06:53:28
@the_Hazarika,S,2026-08-12 06:53:28
@Baishali_S,S,2026-08-12 06:53:28
@deepikabansal989,S,2026-08-12 06:53:28
@divyanshbagla,sss,2026-08-12 06:53:28
@muskankarn01,S ,2026-08-12 06:53:28
@AnkitKumar-wk8pe,sssssssss,2026-08-12 06:53:33
@muskanjaiswal4890,Ssssss,2026-08-12 06:53:33
@veerbhadra3947,z5,2026-08-12 06:53:33
@musku0916,ss,2026-08-12 06:53:33
@snehasingh-fj8rj,S,2026-08-12 06:53:33
@shursenpvtltd4872,no number s,2026-08-12 06:53:33
@meeraburse1608,s,2026-08-12 06:53:33
@shivanipal709,ssssssss,2026-08-12 06:53:33
@sambhabasahu9727,S CND,2026-08-12 06:53:33
@sankalpupadhyay8030,s,2026-08-12 06:53:33
@shreyagupta-bk05,s,2026-08-12 06:53:33
@Alok.Mishra011,S,2026-08-12 06:53:33
@trannumayat7541,s,2026-08-12 06:53:33
@shivanipal709,ssssssssssssss,2026-08-12 06:53:33
@AnkitKumar-wk8pe,sssssss,2026-08-12 06:53:33
@Baishali_S,S10,2026-08-12 06:53:38
@ANJALISINGH-bv1uc,S ,2026-08-12 06:53:38
@VivekBabal,s cnd,2026-08-12 06:53:38
@Bhumiikajat,S UNKNOWN,2026-08-12 06:53:38
@sanskritiarya8965,no number given,2026-08-12 06:53:38
@akankshajain2050,ssss,2026-08-12 06:53:38
@dailydose18-ash,s,2026-08-12 06:53:38
@priyankakumarisingh570,s,2026-08-12 06:53:38
@AjaySharma-ny2wo,s 6 26,2026-08-12 06:53:38
@reenarao6619,S10,2026-08-12 06:53:38
@Tieeee-r2o,s,2026-08-12 06:53:38
@Manab_Deb,S no number,2026-08-12 06:53:38
@muskankarn01,NUMBER NHI H,2026-08-12 06:53:38
@AnkitKumar-wk8pe,ssssssss,2026-08-12 06:53:38
@KajalKumari-fz1js,ssss,2026-08-12 06:53:38
@TANUYADAV_1228,SSSSS,2026-08-12 06:53:38
@AmitM-o5h8r,SSSSSS NUMBER CND,2026-08-12 06:53:38
@harshitvishwakarma8463,S CND,2026-08-12 06:53:38
@Sahil-b4w2r,SSS,2026-08-12 06:53:38
@sandhyaranisethi4591,s,2026-08-12 06:53:38
@shreyagupta-bk05,s cnd,2026-08-12 06:53:38
@ArtiDevi-b2t5s,sss,2026-08-12 06:53:38
@BloxyPlayzStudios,s,2026-08-12 06:53:38
@nupursharma919,S NO. NHI PTA,2026-08-12 06:53:43
@Rishabhsinghsa,s,2026-08-12 06:53:43
@SakshiSharma-ix7ft,s,2026-08-12 06:53:43
@muskankarn01,SSS,2026-08-12 06:53:43
@DIYA240-S,S nmbr cnd,2026-08-12 06:53:43
@manpreetgill-i2y,ssss,2026-08-12 06:53:43
@shivanipal709,ssssssssssss,2026-08-12 06:53:43
@pratikbehera8690,s cnd,2026-08-12 06:53:43
@KajalKumari-fz1js,s cnd,2026-08-12 06:53:43
@prashant9685s,done,2026-08-12 06:53:43
@BhagyshreeMunde-k7n,SS NO CND,2026-08-12 06:53:43
@Bharatsinghal8,s cnd,2026-08-12 06:53:43
@shivanipal709,sssssssssssss,2026-08-12 06:53:48
@ruhanikagupta3134,S NO NO.,2026-08-12 06:53:48
@Utkarsh_rathi,s,2026-08-12 06:53:48
@MohitPal-bw2ob,S,2026-08-12 06:53:48
@abhinavhlwamaths,s cnd,2026-08-12 06:53:48
@ArtiDevi-b2t5s,cnd,2026-08-12 06:53:48
@AnkitKumar-wk8pe,"no. number,,ssssss",2026-08-12 06:53:48
@Prishasharma369,ss,2026-08-12 06:53:48
@anshulsaini6608,sss,2026-08-12 06:53:48
@chittaranjanbiswal3523,s cnd,2026-08-12 06:53:48
@shivanipal709,ssssssssss,2026-08-12 06:53:48
@Utkarsh_rathi,s cnd,2026-08-12 06:53:48
@Sahil-b4w2r,S CND,2026-08-12 06:53:48
@minakshigakre,S,2026-08-12 06:53:48
@SHREYA_BHATTACHARYA74,s cnd,2026-08-12 06:53:48
@031anuragbhamotra2,s cnd,2026-08-12 06:53:53
@komalkumawat2976,s cnd,2026-08-12 06:53:53
@thanvimrai3924,CND,2026-08-12 06:53:53
@praveendhewa9073,s cnd,2026-08-12 06:53:53
@prashant9685s,s cnd,2026-08-12 06:53:53
@ArtiDevi-b2t5s,ss cnd,2026-08-12 06:53:53
@mamtarathore143,s,2026-08-12 06:53:53
@shivanipal709,sssssssss,2026-08-12 06:53:53
@dailydose18-ash,s cnd,2026-08-12 06:53:53
@Mansi-u4s,s cnd,2026-08-12 06:53:53
@shivanipal709,sssssss,2026-08-12 06:53:58
@praveendhewa9073, S CND,2026-08-12 06:53:58
@smitatamang5235,s,2026-08-12 06:53:58
@socraticsignal,s cnd,2026-08-12 06:53:58
@abhijitmurmu5038,sss no do not know,2026-08-12 06:53:58
@snehasingh-fj8rj,S CND,2026-08-12 06:53:58
@simranthakur2449,s cnd,2026-08-12 06:53:58
@nehachejara4050,S cnd,2026-08-12 06:53:58
@HimanshiSharma-x7l,S cond,2026-08-12 06:53:58
